;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 1/14/2013 12:47:09 PM
;----------------------------------------------

;Address Opcode 	ASM
0x015D	0x086D      	MOVF       WordToStrWithZeros_len, 0
0x015E	0x3C00      	SUBLW      0
0x015F	0x1803      	BTFSC      STATUS, 0
0x0160	0x2984      	GOTO       L__WordToStrWithZeros57
;__Lib_Conversions.mpas,138 :: 		
0x0161	0x0384      	DECF       FSR, 1
;__Lib_Conversions.mpas,139 :: 		
0x0162	0x300A      	MOVLW      10
0x0163	0x00F4      	MOVWF      R4
0x0164	0x01F5      	CLRF       R4+1
0x0165	0x086A      	MOVF       FARG_WordToStrWithZeros_input, 0
0x0166	0x00F0      	MOVWF      R0
0x0167	0x086B      	MOVF       FARG_WordToStrWithZeros_input+1, 0
0x0168	0x00F1      	MOVWF      R0+1
0x0169	0x209A      	CALL       _Div_16x16_U
0x016A	0x0878      	MOVF       R8, 0
0x016B	0x00F0      	MOVWF      R0
0x016C	0x0879      	MOVF       R8+1, 0
0x016D	0x00F1      	MOVWF      R0+1
0x016E	0x0870      	MOVF       R0, 0
0x016F	0x0080      	MOVWF      INDF
;__Lib_Conversions.mpas,140 :: 		
0x0170	0x0800      	MOVF       INDF, 0
0x0171	0x026A      	SUBWF      FARG_WordToStrWithZeros_input, 0
0x0172	0x00F0      	MOVWF      R0
0x0173	0x3000      	MOVLW      0
0x0174	0x1C03      	BTFSS      STATUS, 0
0x0175	0x3E01      	ADDLW      1
0x0176	0x026B      	SUBWF      FARG_WordToStrWithZeros_input+1, 0
0x0177	0x00F1      	MOVWF      R0+1
0x0178	0x300A      	MOVLW      10
0x0179	0x00F4      	MOVWF      R4
0x017A	0x01F5      	CLRF       R4+1
0x017B	0x209A      	CALL       _Div_16x16_U
0x017C	0x0870      	MOVF       R0, 0
0x017D	0x00EA      	MOVWF      FARG_WordToStrWithZeros_input
0x017E	0x0871      	MOVF       R0+1, 0
0x017F	0x00EB      	MOVWF      FARG_WordToStrWithZeros_input+1
;__Lib_Conversions.mpas,141 :: 		
0x0180	0x3030      	MOVLW      48
0x0181	0x0780      	ADDWF      INDF, 1
;__Lib_Conversions.mpas,143 :: 		
0x0182	0x03ED      	DECF       WordToStrWithZeros_len, 1
;__Lib_Conversions.mpas,144 :: 		
0x0183	0x295D      	GOTO       L__WordToStrWithZeros56
L__WordToStrWithZeros57:
;__Lib_Conversions.mpas,145 :: 		
0x0184	0x0008      	RETURN
; end of _WordToStrWithZeros
_Lcd_Chr:
;__Lib_Lcd.mpas,83 :: 		
;__Lib_Lcd.mpas,85 :: 		
0x0185	0x1283      	BCF        STATUS, 5
0x0186	0x1303      	BCF        STATUS, 6
0x0187	0x086A      	MOVF       FARG_Lcd_Chr_Row, 0
0x0188	0x3A01      	XORLW      1
0x0189	0x1D03      	BTFSS      STATUS, 2
0x018A	0x298E      	GOTO       L__Lcd_Chr15
0x018B	0x3080      	MOVLW      128
0x018C	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
0x018D	0x29A5      	GOTO       L__Lcd_Chr12
L__Lcd_Chr15:
;__Lib_Lcd.mpas,86 :: 		
0x018E	0x086A      	MOVF       FARG_Lcd_Chr_Row, 0
0x018F	0x3A02      	XORLW      2
0x0190	0x1D03      	BTFSS      STATUS, 2
0x0191	0x2995      	GOTO       L__Lcd_Chr18
0x0192	0x30C0      	MOVLW      192
0x0193	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
0x0194	0x29A5      	GOTO       L__Lcd_Chr12
L__Lcd_Chr18:
;__Lib_Lcd.mpas,87 :: 		
0x0195	0x086A      	MOVF       FARG_Lcd_Chr_Row, 0
0x0196	0x3A03      	XORLW      3
0x0197	0x1D03      	BTFSS      STATUS, 2
0x0198	0x299C      	GOTO       L__Lcd_Chr21
0x0199	0x3094      	MOVLW      148
0x019A	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
0x019B	0x29A5      	GOTO       L__Lcd_Chr12
L__Lcd_Chr21:
;__Lib_Lcd.mpas,88 :: 		
0x019C	0x086A      	MOVF       FARG_Lcd_Chr_Row, 0
0x019D	0x3A04      	XORLW      4
0x019E	0x1D03      	BTFSS      STATUS, 2
0x019F	0x29A3      	GOTO       L__Lcd_Chr24
0x01A0	0x30D4      	MOVLW      212
0x01A1	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
;__Lib_Lcd.mpas,89 :: 		
0x01A2	0x29A5      	GOTO       L__Lcd_Chr12
L__Lcd_Chr24:
;__Lib_Lcd.mpas,90 :: 		
0x01A3	0x3080      	MOVLW      128
0x01A4	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
L__Lcd_Chr12:
;__Lib_Lcd.mpas,93 :: 		
0x01A5	0x036B      	DECF       FARG_Lcd_Chr_Column, 0
0x01A6	0x00F0      	MOVWF      R0
0x01A7	0x086A      	MOVF       FARG_Lcd_Chr_Row, 0
0x01A8	0x07F0      	ADDWF      R0, 1
0x01A9	0x0870      	MOVF       R0, 0
0x01AA	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
;__Lib_Lcd.mpas,95 :: 		
0x01AB	0x1430      	BSF        __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
;__Lib_Lcd.mpas,96 :: 		
0x01AC	0x0870      	MOVF       R0, 0
0x01AD	0x00EE      	MOVWF      FARG_Lcd_Cmd_out_char
0x01AE	0x20B7      	CALL       _Lcd_Cmd
;__Lib_Lcd.mpas,98 :: 		
0x01AF	0x1030      	BCF        __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
;__Lib_Lcd.mpas,99 :: 		
0x01B0	0x086C      	MOVF       FARG_Lcd_Chr_Out_Char, 0
0x01B1	0x00EE      	MOVWF      FARG_Lcd_Cmd_out_char
0x01B2	0x20B7      	CALL       _Lcd_Cmd
;__Lib_Lcd.mpas,100 :: 		
0x01B3	0x1430      	BSF        __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0)
;__Lib_Lcd.mpas,101 :: 		
0x01B4	0x0008      	RETURN
; end of _Lcd_Chr
_Delay_500us:
;__Lib_Delays.mbas,48 :: 		sub procedure Delay_500us()
;__Lib_Delays.mbas,49 :: 		Delay_us(498)
0x01B5	0x3002      	MOVLW      2
0x01B6	0x1283      	BCF        STATUS, 5
0x01B7	0x1303      	BCF        STATUS, 6
0x01B8	0x00FC      	MOVWF      R12
0x01B9	0x3049      	MOVLW      73
0x01BA	0x00FD      	MOVWF      R13
L__Delay_500us11:
0x01BB	0x0BFD      	DECFSZ     R13, 1
0x01BC	0x29BB      	GOTO       L__Delay_500us11
0x01BD	0x0BFC      	DECFSZ     R12, 1
0x01BE	0x29BB      	GOTO       L__Delay_500us11
0x01BF	0x0000      	NOP
0x01C0	0x0000      	NOP
0x01C1	0x0008      	RETURN
; end of _Delay_500us
_UART1_Write:
;__Lib_UART_c67.mpas,72 :: 		
;__Lib_UART_c67.mpas,73 :: 		
L__UART1_Write14:
0x01C2	0x1683      	BSF        STATUS, 5
0x01C3	0x1303      	BCF        STATUS, 6
0x01C4	0x1898      	BTFSC      TXSTA, 1
0x01C5	0x29C8      	GOTO       L__UART1_Write15
0x01C6	0x0000      	NOP
0x01C7	0x29C2      	GOTO       L__UART1_Write14
L__UART1_Write15:
;__Lib_UART_c67.mpas,74 :: 		
0x01C8	0x1283      	BCF        STATUS, 5
0x01C9	0x086A      	MOVF       FARG_UART1_Write_data_, 0
0x01CA	0x0099      	MOVWF      TXREG
;__Lib_UART_c67.mpas,75 :: 		
0x01CB	0x0008      	RETURN
; end of _UART1_Write
_Ow_Write:
;__Lib_OneWire.mpas,69 :: 		
;__Lib_OneWire.mpas,70 :: 		
0x01CC	0x1283      	BCF        STATUS, 5
0x01CD	0x1303      	BCF        STATUS, 6
0x01CE	0x0865      	MOVF       FARG_Ow_Write_pin, 0
0x01CF	0x00F1      	MOVWF      R1
0x01D0	0x3001      	MOVLW      1
0x01D1	0x00F0      	MOVWF      R0
0x01D2	0x0871      	MOVF       R1, 0
L__Ow_Write28:
0x01D3	0x1903      	BTFSC      STATUS, 2
0x01D4	0x29D9      	GOTO       L__Ow_Write29
0x01D5	0x0DF0      	RLF        R0, 1
0x01D6	0x1070      	BCF        R0, 0
0x01D7	0x3EFF      	ADDLW      255
0x01D8	0x29D3      	GOTO       L__Ow_Write28
L__Ow_Write29:
0x01D9	0x0870      	MOVF       R0, 0
0x01DA	0x00E9      	MOVWF      Ow_Write_bit_mask_1
;__Lib_OneWire.mpas,71 :: 		
0x01DB	0x09F0      	COMF       R0, 1
0x01DC	0x0870      	MOVF       R0, 0
0x01DD	0x00E8      	MOVWF      Ow_Write_bit_mask_0
;__Lib_OneWire.mpas,73 :: 		
0x01DE	0x0864      	MOVF       FARG_Ow_Write_port, 0
0x01DF	0x0084      	MOVWF      FSR
;__Lib_OneWire.mpas,74 :: 		
0x01E0	0x0870      	MOVF       R0, 0
0x01E1	0x0580      	ANDWF      INDF, 1
;__Lib_OneWire.mpas,75 :: 		
0x01E2	0x1784      	BSF        FSR, 7
;__Lib_OneWire.mpas,77 :: 		
0x01E3	0x01E7      	CLRF       Ow_Write_i
L__Ow_Write15:
;__Lib_OneWire.mpas,79 :: 		
0x01E4	0x0867      	MOVF       Ow_Write_i, 0
0x01E5	0x00F1      	MOVWF      R1
0x01E6	0x0866      	MOVF       FARG_Ow_Write_data_, 0
0x01E7	0x00F0      	MOVWF      R0
0x01E8	0x0871      	MOVF       R1, 0
L__Ow_Write30:
0x01E9	0x1903      	BTFSC      STATUS, 2
0x01EA	0x29EF      	GOTO       L__Ow_Write31
0x01EB	0x0CF0      	RRF        R0, 1
0x01EC	0x13F0      	BCF        R0, 7
0x01ED	0x3EFF      	ADDLW      255
0x01EE	0x29E9      	GOTO       L__Ow_Write30
L__Ow_Write31:
;__Lib_OneWire.mpas,80 :: 		
0x01EF	0x3001      	MOVLW      1
0x01F0	0x0570      	ANDWF      R0, 0
0x01F1	0x00F1      	MOVWF      R1
;__Lib_OneWire.mpas,82 :: 		
0x01F2	0x0868      	MOVF       Ow_Write_bit_mask_0, 0
0x01F3	0x0580      	ANDWF      INDF, 1
;__Lib_OneWire.mpas,84 :: 		
0x01F4	0x0871      	MOVF       R1, 0
0x01F5	0x3A00      	XORLW      0
0x01F6	0x1903      	BTFSC      STATUS, 2
0x01F7	0x29FA      	GOTO       L__Ow_Write20
;__Lib_OneWire.mpas,85 :: 		
0x01F8	0x0869      	MOVF       Ow_Write_bit_mask_1, 0
0x01F9	0x0480      	IORWF      INDF, 1
L__Ow_Write20:
;__Lib_OneWire.mpas,87 :: 		
0x01FA	0x20F7      	CALL       _Delay_80us
;__Lib_OneWire.mpas,89 :: 		
0x01FB	0x0869      	MOVF       Ow_Write_bit_mask_1, 0
0x01FC	0x0480      	IORWF      INDF, 1
;__Lib_OneWire.mpas,90 :: 		
0x01FD	0x0867      	MOVF       Ow_Write_i, 0
0x01FE	0x3A07      	XORLW      7
0x01FF	0x1903      	BTFSC      STATUS, 2
0x0200	0x2A03      	GOTO       L__Ow_Write18
0x0201	0x0AE7      	INCF       Ow_Write_i, 1
0x0202	0x29E4      	GOTO       L__Ow_Write15
L__Ow_Write18:
;__Lib_OneWire.mpas,91 :: 		
0x0203	0x1384      	BCF        FSR, 7
;__Lib_OneWire.mpas,93 :: 		
0x0204	0x2083      	CALL       _Delay_50us
;__Lib_OneWire.mpas,94 :: 		
0x0205	0x2083      	CALL       _Delay_50us
;__Lib_OneWire.mpas,95 :: 		
0x0206	0x0008      	RETURN
; end of _Ow_Write
t_lcd_serial_IMPRIME:
;t_lcd_serial.mbas,92 :: 		sub procedure IMPRIME()
;t_lcd_serial.mbas,94 :: 		WordToStrWithZeros(TempC, text)
0x0207	0x1283      	BCF        STATUS, 5
0x0208	0x1303      	BCF        STATUS, 6
0x0209	0x0842      	MOVF       _TempC, 0
0x020A	0x00EA      	MOVWF      FARG_WordToStrWithZeros_input
0x020B	0x0843      	MOVF       _TempC+1, 0
0x020C	0x00EB      	MOVWF      FARG_WordToStrWithZeros_input+1
0x020D	0x3033      	MOVLW      _text
0x020E	0x00EC      	MOVWF      FARG_WordToStrWithZeros_output
0x020F	0x2121      	CALL       _WordToStrWithZeros
;t_lcd_serial.mbas,96 :: 		Lcd_Chr(2, 4, text[2])
0x0210	0x3002      	MOVLW      2
0x0211	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
0x0212	0x3004      	MOVLW      4
0x0213	0x00EB      	MOVWF      FARG_Lcd_Chr_Column
0x0214	0x0835      	MOVF       _text+2, 0
0x0215	0x00EC      	MOVWF      FARG_Lcd_Chr_Out_Char
0x0216	0x2185      	CALL       _Lcd_Chr
;t_lcd_serial.mbas,97 :: 		Lcd_Chr(2, 5, text[3])
0x0217	0x3002      	MOVLW      2
0x0218	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
0x0219	0x3005      	MOVLW      5
0x021A	0x00EB      	MOVWF      FARG_Lcd_Chr_Column
0x021B	0x0836      	MOVF       _text+3, 0
0x021C	0x00EC      	MOVWF      FARG_Lcd_Chr_Out_Char
0x021D	0x2185      	CALL       _Lcd_Chr
;t_lcd_serial.mbas,98 :: 		Lcd_Chr(2, 6, text[4])
0x021E	0x3002      	MOVLW      2
0x021F	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
0x0220	0x3006      	MOVLW      6
0x0221	0x00EB      	MOVWF      FARG_Lcd_Chr_Column
0x0222	0x0837      	MOVF       _text+4, 0
0x0223	0x00EC      	MOVWF      FARG_Lcd_Chr_Out_Char
0x0224	0x2185      	CALL       _Lcd_Chr
;t_lcd_serial.mbas,99 :: 		Lcd_Chr(2, 7, ".")
0x0225	0x3002      	MOVLW      2
0x0226	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
0x0227	0x3007      	MOVLW      7
0x0228	0x00EB      	MOVWF      FARG_Lcd_Chr_Column
0x0229	0x302E      	MOVLW      46
0x022A	0x00EC      	MOVWF      FARG_Lcd_Chr_Out_Char
0x022B	0x2185      	CALL       _Lcd_Chr
;t_lcd_serial.mbas,101 :: 		UART1_Write(text[2])
0x022C	0x0835      	MOVF       _text+2, 0
0x022D	0x00EA      	MOVWF      FARG_UART1_Write_data_
0x022E	0x21C2      	CALL       _UART1_Write
;t_lcd_serial.mbas,102 :: 		UART1_Write(text[3])
0x022F	0x0836      	MOVF       _text+3, 0
0x0230	0x00EA      	MOVWF      FARG_UART1_Write_data_
0x0231	0x21C2      	CALL       _UART1_Write
;t_lcd_serial.mbas,103 :: 		UART1_Write(text[4])
0x0232	0x0837      	MOVF       _text+4, 0
0x0233	0x00EA      	MOVWF      FARG_UART1_Write_data_
0x0234	0x21C2      	CALL       _UART1_Write
;t_lcd_serial.mbas,104 :: 		UART1_Write(".")
0x0235	0x302E      	MOVLW      46
0x0236	0x00EA      	MOVWF      FARG_UART1_Write_data_
0x0237	0x21C2      	CALL       _UART1_Write
;t_lcd_serial.mbas,107 :: 		WordToStrWithZeros(comma, text)
0x0238	0x0845      	MOVF       _comma, 0
0x0239	0x00EA      	MOVWF      FARG_WordToStrWithZeros_input
0x023A	0x0846      	MOVF       _comma+1, 0
0x023B	0x00EB      	MOVWF      FARG_WordToStrWithZeros_input+1
0x023C	0x3033      	MOVLW      _text
0x023D	0x00EC      	MOVWF      FARG_WordToStrWithZeros_output
0x023E	0x2121      	CALL       _WordToStrWithZeros
;t_lcd_serial.mbas,109 :: 		Lcd_Chr(2, 8, text[1])
0x023F	0x3002      	MOVLW      2
0x0240	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
0x0241	0x3008      	MOVLW      8
0x0242	0x00EB      	MOVWF      FARG_Lcd_Chr_Column
0x0243	0x0834      	MOVF       _text+1, 0
0x0244	0x00EC      	MOVWF      FARG_Lcd_Chr_Out_Char
0x0245	0x2185      	CALL       _Lcd_Chr
;t_lcd_serial.mbas,110 :: 		Lcd_Chr(2, 9, text[2])
0x0246	0x3002      	MOVLW      2
0x0247	0x00EA      	MOVWF      FARG_Lcd_Chr_Row
0x0248	0x3009      	MOVLW      9
0x0249	0x00EB      	MOVWF      FARG_Lcd_Chr_Column
0x024A	0x0835      	MOVF       _text+2, 0
0x024B	0x00EC      	MOVWF      FARG_Lcd_Chr_Out_Char
0x024C	0x2185      	CALL       _Lcd_Chr
;t_lcd_serial.mbas,112 :: 		UART1_Write(text[1])
0x024D	0x0834      	MOVF       _text+1, 0
0x024E	0x00EA      	MOVWF      FARG_UART1_Write_data_
0x024F	0x21C2      	CALL       _UART1_Write
;t_lcd_serial.mbas,113 :: 		UART1_Write(text[2])
0x0250	0x0835      	MOVF       _text+2, 0
0x0251	0x00EA      	MOVWF      FARG_UART1_Write_data_
0x0252	0x21C2      	CALL       _UART1_Write
;t_lcd_serial.mbas,114 :: 		UART1_Write(0X0D)
0x0253	0x300D      	MOVLW      13
0x0254	0x00EA      	MOVWF      FARG_UART1_Write_data_
0x0255	0x21C2      	CALL       _UART1_Write
;t_lcd_serial.mbas,115 :: 		UART1_Write(0X0A)
0x0256	0x300A      	MOVLW      10
0x0257	0x00EA      	MOVWF      FARG_UART1_Write_data_
0x0258	0x21C2      	CALL       _UART1_Write
;t_lcd_serial.mbas,117 :: 		Delay_ms(500)
0x0259	0x3006      	MOVLW      6
0x025A	0x00FB      	MOVWF      R11
0x025B	0x3013      	MOVLW      19
0x025C	0x00FC      	MOVWF      R12
0x025D	0x30AD      	MOVLW      173
0x025E	0x00FD      	MOVWF      R13
L_t_lcd_serial_IMPRIME40:
0x025F	0x0BFD      	DECFSZ     R13, 1
0x0260	0x2A5F      	GOTO       L_t_lcd_serial_IMPRIME40
0x0261	0x0BFC      	DECFSZ     R12, 1
0x0262	0x2A5F      	GOTO       L_t_lcd_serial_IMPRIME40
0x0263	0x0BFB      	DECFSZ     R11, 1
0x0264	0x2A5F      	GOTO       L_t_lcd_serial_IMPRIME40
0x0265	0x0000      	NOP
0x0266	0x0000      	NOP
;t_lcd_serial.mbas,118 :: 		Lcd_Cmd(_LCD_CLEAR)
0x0267	0x3001      	MOVLW      1
0x0268	0x00EE      	MOVWF      FARG_Lcd_Cmd_out_char
0x0269	0x20B7      	CALL       _Lcd_Cmd
0x026A	0x0008      	RETURN
; end of t_lcd_serial_IMPRIME
_UART1_Write_Text:
;__Lib_UART_c67.mpas,80 :: 		
;__Lib_UART_c67.mpas,81 :: 		
0x026B	0x1283      	BCF        STATUS, 5
0x026C	0x1303      	BCF        STATUS, 6
0x026D	0x01E5      	CLRF       UART1_Write_Text_counter
;__Lib_UART_c67.mpas,82 :: 		
0x026E	0x0864      	MOVF       FARG_UART1_Write_Text_uart_text, 0
0x026F	0x0084      	MOVWF      FSR
0x0270	0x0800      	MOVF       INDF, 0
0x0271	0x00E6      	MOVWF      UART1_Write_Text_data_
;__Lib_UART_c67.mpas,83 :: 		
L__UART1_Write_Text20:
0x0272	0x0866      	MOVF       UART1_Write_Text_data_, 0
0x0273	0x3A00      	XORLW      0
0x0274	0x1903      	BTFSC      STATUS, 2
0x0275	0x2A80      	GOTO       L__UART1_Write_Text21
;__Lib_UART_c67.mpas,85 :: 		
0x0276	0x0866      	MOVF       UART1_Write_Text_data_, 0
0x0277	0x00EA      	MOVWF      FARG_UART1_Write_data_
0x0278	0x21C2      	CALL       _UART1_Write
;__Lib_UART_c67.mpas,86 :: 		
0x0279	0x0AE5      	INCF       UART1_Write_Text_counter, 1
;__Lib_UART_c67.mpas,87 :: 		
0x027A	0x0865      	MOVF       UART1_Write_Text_counter, 0
0x027B	0x0764      	ADDWF      FARG_UART1_Write_Text_uart_text, 0
0x027C	0x0084      	MOVWF      FSR
0x027D	0x0800      	MOVF       INDF, 0
0x027E	0x00E6      	MOVWF      UART1_Write_Text_data_
;__Lib_UART_c67.mpas,88 :: 		
0x027F	0x2A72      	GOTO       L__UART1_Write_Text20
L__UART1_Write_Text21:
;__Lib_UART_c67.mpas,89 :: 		
0x0280	0x0008      	RETURN
; end of _UART1_Write_Text
_Ow_Reset:
;__Lib_OneWire.mpas,16 :: 		
;__Lib_OneWire.mpas,17 :: 		
0x0281	0x1283      	BCF        STATUS, 5
0x0282	0x1303      	BCF        STATUS, 6
0x0283	0x0865      	MOVF       FARG_Ow_Reset_pin, 0
0x0284	0x00F1      	MOVWF      R1
0x0285	0x3001      	MOVLW      1
0x0286	0x00F0      	MOVWF      R0
0x0287	0x0871      	MOVF       R1, 0
L__Ow_Reset22:
0x0288	0x1903      	BTFSC      STATUS, 2
0x0289	0x2A8E      	GOTO       L__Ow_Reset23
0x028A	0x0DF0      	RLF        R0, 1
0x028B	0x1070      	BCF        R0, 0
0x028C	0x3EFF      	ADDLW      255
0x028D	0x2A88      	GOTO       L__Ow_Reset22
L__Ow_Reset23:
0x028E	0x0870      	MOVF       R0, 0
0x028F	0x00E9      	MOVWF      Ow_Reset_bit_mask_1
;__Lib_OneWire.mpas,18 :: 		
0x0290	0x09F0      	COMF       R0, 1
;__Lib_OneWire.mpas,20 :: 		
0x0291	0x0864      	MOVF       FARG_Ow_Reset_port, 0
0x0292	0x0084      	MOVWF      FSR
;__Lib_OneWire.mpas,21 :: 		
0x0293	0x0870      	MOVF       R0, 0
0x0294	0x0580      	ANDWF      INDF, 1
;__Lib_OneWire.mpas,22 :: 		
0x0295	0x1784      	BSF        FSR, 7
;__Lib_OneWire.mpas,23 :: 		
0x0296	0x0870      	MOVF       R0, 0
0x0297	0x0580      	ANDWF      INDF, 1
;__Lib_OneWire.mpas,24 :: 		
0x0298	0x21B5      	CALL       _Delay_500us
;__Lib_OneWire.mpas,25 :: 		
0x0299	0x0869      	MOVF       Ow_Reset_bit_mask_1, 0
0x029A	0x0480      	IORWF      INDF, 1
;__Lib_OneWire.mpas,27 :: 		
0x029B	0x1384      	BCF        FSR, 7
;__Lib_OneWire.mpas,28 :: 		
0x029C	0x20F7      	CALL       _Delay_80us
;__Lib_OneWire.mpas,30 :: 		
0x029D	0x0869      	MOVF       Ow_Reset_bit_mask_1, 0
0x029E	0x0500      	ANDWF      INDF, 0
0x029F	0x00F1      	MOVWF      R1
0x02A0	0x0871      	MOVF       R1, 0
0x02A1	0x3A00      	XORLW      0
0x02A2	0x1903      	BTFSC      STATUS, 2
0x02A3	0x2AA8      	GOTO       L__Ow_Reset2
;__Lib_OneWire.mpas,31 :: 		
0x02A4	0x3001      	MOVLW      1
0x02A5	0x00E6      	MOVWF      Ow_Reset_local_result
0x02A6	0x01E7      	CLRF       Ow_Reset_local_result+1
0x02A7	0x2AAA      	GOTO       L__Ow_Reset3
;__Lib_OneWire.mpas,32 :: 		
L__Ow_Reset2:
;__Lib_OneWire.mpas,33 :: 		
0x02A8	0x01E6      	CLRF       Ow_Reset_local_result
0x02A9	0x01E7      	CLRF       Ow_Reset_local_result+1
L__Ow_Reset3:
;__Lib_OneWire.mpas,35 :: 		
0x02AA	0x21B5      	CALL       _Delay_500us
;__Lib_OneWire.mpas,36 :: 		
0x02AB	0x0866      	MOVF       Ow_Reset_local_result, 0
0x02AC	0x00F0      	MOVWF      R0
0x02AD	0x0867      	MOVF       Ow_Reset_local_result+1, 0
0x02AE	0x00F1      	MOVWF      R0+1
0x02AF	0x0008      	RETURN
; end of _Ow_Reset
t_lcd_serial_numeritos:
;t_lcd_serial.mbas,82 :: 		sub procedure numeritos()
;t_lcd_serial.mbas,83 :: 		temporal1=0x0F
0x02B0	0x300F      	MOVLW      15
0x02B1	0x1283      	BCF        STATUS, 5
0x02B2	0x1303      	BCF        STATUS, 6
0x02B3	0x00CA      	MOVWF      _temporal1
;t_lcd_serial.mbas,84 :: 		temporal2=temporal1 and temp1
0x02B4	0x300F      	MOVLW      15
0x02B5	0x0548      	ANDWF      _temp1, 0
0x02B6	0x00F4      	MOVWF      R4
0x02B7	0x0874      	MOVF       R4, 0
0x02B8	0x00C9      	MOVWF      _temporal2
;t_lcd_serial.mbas,85 :: 		temperatura1=temporal2
0x02B9	0x0874      	MOVF       R4, 0
0x02BA	0x00CB      	MOVWF      _temperatura1
;t_lcd_serial.mbas,86 :: 		temporal2=temporal1 and temp2
0x02BB	0x300F      	MOVLW      15
0x02BC	0x054E      	ANDWF      _temp2, 0
0x02BD	0x00F0      	MOVWF      R0
0x02BE	0x0870      	MOVF       R0, 0
0x02BF	0x00C9      	MOVWF      _temporal2
;t_lcd_serial.mbas,87 :: 		temperatura2=temporal2
0x02C0	0x0870      	MOVF       R0, 0
0x02C1	0x00CD      	MOVWF      _temperatura2
;t_lcd_serial.mbas,88 :: 		temporal2=temporal1 and temp3
0x02C2	0x300F      	MOVLW      15
0x02C3	0x054C      	ANDWF      _temp3, 0
0x02C4	0x00F0      	MOVWF      R0
0x02C5	0x0870      	MOVF       R0, 0
0x02C6	0x00C9      	MOVWF      _temporal2
;t_lcd_serial.mbas,89 :: 		temperatura3=temporal2
0x02C7	0x0870      	MOVF       R0, 0
0x02C8	0x00C7      	MOVWF      _temperatura3
;t_lcd_serial.mbas,90 :: 		temperatura=(temperatura1*100)+(temperatura2*10)+temperatura3 'variables luminosidad y temperatura son convertidas a decimal por igual
0x02C9	0x3064      	MOVLW      100
0x02CA	0x00F0      	MOVWF      R0
0x02CB	0x2108      	CALL       _Mul_8x8_U
0x02CC	0x0870      	MOVF       R0, 0
0x02CD	0x00E4      	MOVWF      FLOC_t_lcd_serial_numeritos
0x02CE	0x084D      	MOVF       _temperatura2, 0
0x02CF	0x00F0      	MOVWF      R0
0x02D0	0x300A      	MOVLW      10
0x02D1	0x00F4      	MOVWF      R4
0x02D2	0x2108      	CALL       _Mul_8x8_U
0x02D3	0x0870      	MOVF       R0, 0
0x02D4	0x0764      	ADDWF      FLOC_t_lcd_serial_numeritos, 0
0x02D5	0x00C4      	MOVWF      _temperatura
0x02D6	0x0847      	MOVF       _temperatura3, 0
0x02D7	0x07C4      	ADDWF      _temperatura, 1
0x02D8	0x0008      	RETURN
; end of t_lcd_serial_numeritos
_Lcd_Out:
;__Lib_Lcd.mpas,207 :: 		
;__Lib_Lcd.mpas,210 :: 		
0x02D9	0x1283      	BCF        STATUS, 5
0x02DA	0x1303      	BCF        STATUS, 6
0x02DB	0x0864      	MOVF       FARG_Lcd_Out_row, 0
0x02DC	0x3A01      	XORLW      1
0x02DD	0x1D03      	BTFSS      STATUS, 2
0x02DE	0x2AE2      	GOTO       L__Lcd_Out30
0x02DF	0x3080      	MOVLW      128
0x02E0	0x00E4      	MOVWF      FARG_Lcd_Out_row
0x02E1	0x2AF9      	GOTO       L__Lcd_Out27
L__Lcd_Out30:
;__Lib_Lcd.mpas,211 :: 		
0x02E2	0x0864      	MOVF       FARG_Lcd_Out_row, 0
0x02E3	0x3A02      	XORLW      2
0x02E4	0x1D03      	BTFSS      STATUS, 2
0x02E5	0x2AE9      	GOTO       L__Lcd_Out33
0x02E6	0x30C0      	MOVLW      192
0x02E7	0x00E4      	MOVWF      FARG_Lcd_Out_row
0x02E8	0x2AF9      	GOTO       L__Lcd_Out27
L__Lcd_Out33:
;__Lib_Lcd.mpas,212 :: 		
0x02E9	0x0864      	MOVF       FARG_Lcd_Out_row, 0
0x02EA	0x3A03      	XORLW      3
0x02EB	0x1D03      	BTFSS      STATUS, 2
0x02EC	0x2AF0      	GOTO       L__Lcd_Out36
0x02ED	0x3094      	MOVLW      148
0x02EE	0x00E4      	MOVWF      FARG_Lcd_Out_row
0x02EF	0x2AF9      	GOTO       L__Lcd_Out27
L__Lcd_Out36:
;__Lib_Lcd.mpas,213 :: 		
0x02F0	0x0864      	MOVF       FARG_Lcd_Out_row, 0
0x02F1	0x3A04      	XORLW      4
0x02F2	0x1D03      	BTFSS      STATUS, 2
